Ra, Dec
289.83121,44.609859
295.04855,45.342682
288.97574,41.279121
289.57462000000004,40.807594
297.9487,45.255039000000004
289.07837,39.70882
286.7695,45.234131
294.47876,38.883659
289.80804,44.362518
296.52145,46.540539
293.17578,38.042019
292.34503,41.585289
294.17792000000003,46.191711
284.45609,42.439831
286.85983,46.625510999999996
280.24945,43.915058
301.01672,44.233841
293.82135,39.39135
299.26376,40.263740999999996
286.54001,49.437328
296.11771,48.664108
297.983,48.555649
290.30505,41.838459
287.58789,45.598492
286.46796,39.652321
288.43149,45.918869
296.78345,40.229110999999996
289.4585,46.276379
283.06223,42.629002
290.86154,37.885422
285.09976,41.874378
289.42395,46.72617
289.87814,38.427269
290.46509,48.332249
289.44324,40.253529
289.7605,45.455608000000005
280.90244,42.935719
301.27869,44.25053
287.05453,45.18037
301.27869,44.25053
291.43582000000004,40.35881
293.51984,41.277409000000006
293.51984,41.277409000000006
300.58502000000004,44.2131
290.73477,49.086639
285.28362999999996,38.947281
296.67984,47.173313
295.57159,49.607479
296.59799,50.356651
297.68759,40.670361
285.45886,42.931049
297.70941,41.028149
291.65839,42.632439
299.69125,40.855957000000004
290.25375,37.92691
295.13477,46.76965
297.34738,44.026939
295.95797999999996,49.041012
293.51984,41.277409000000006
291.42685,42.164082
290.80301000000003,42.344409999999996
296.4621,43.459728000000005
293.73444,40.307201
296.12253,41.561138
290.09427,41.742779
285.88486,45.380138
295.77237,48.536559999999994
297.34842000000003,43.421219
282.67715,46.152851
298.80429,42.164162
299.81876,43.825741
294.76459,39.762718
283.85147,47.24366
283.00296000000003,44.284228999999996
291.93756,39.419940999999994
291.56476000000004,38.074589
289.64342999999997,50.727089
284.30792,39.700390000000006
293.94241,42.4259
291.37067,40.216060999999996
288.69501,39.883202000000004
291.96497,41.122162
298.56927,41.00351
291.17566,47.10561
281.55267000000003,44.228531
291.41714,40.48592
285.31628,38.686619
296.82895,48.173279
285.92322,42.54985
288.52902,42.27626
285.66937,49.439910999999995
290.9288,37.085251
291.72806,42.680408
290.78213999999997,38.18779
287.8674,50.595581
288.23175,50.567879
285.09586,50.10096
298.27521,39.850971
293.25903,45.837447999999995
298.50607,46.948029
282.17203,43.696509999999996
298.34344,48.702381
291.50812,45.370159
289.61075,41.019489
284.76093,49.141979
291.9837,38.595409000000004
294.0827,39.556098999999996
296.09842000000003,47.992699
294.59283,45.28772
289.64139,39.788028999999995
287.55508,46.68224
286.66867,45.208302
288.97182999999995,46.265202
286.22812000000005,50.01358
298.75122000000005,46.636261
289.23987,44.99358
294.55383,45.08139
283.00296000000003,44.284228999999996
290.21667,44.779678000000004
296.40448,44.367458
294.06802000000005,43.936871000000004
283.69885,39.936642
293.94794,40.455818
286.21729,42.86092
288.74893,42.191738
282.87473,41.836727
292.85391,46.77375
297.2905,45.955028999999996
287.43542,39.692989000000004
293.65369,39.31641
288.85754,45.097691
295.25244,42.896114000000004
296.66177000000005,43.811432
299.33367999999996,43.717815
290.55087000000003,43.994362
291.95251,41.959911
298.03253,42.200340000000004
292.8699,39.844429
283.45763999999997,46.819538
293.6203,42.081871
292.95819,42.854889
292.95819,42.854889
297.79987,40.349281
293.44644,40.409889
300.78387000000004,43.962059
293.09384,39.974579
285.36658,39.280079
291.5072,39.323662
298.68402000000003,41.83149
293.17435,40.950809
293.24039,39.949444
294.64285,46.549412
293.54733,42.828441999999995
299.13177,48.06171
294.95074,43.324341
292.26559,39.129841
287.36786,44.27322
288.42035,42.309509000000006
291.72189,42.117298
298.33893,41.073479
298.54089,40.471641999999996
293.69415,38.995628
283.00296000000003,44.284228999999996
292.42282,38.266331
291.52487,38.455849
288.61053,49.968632
291.12453999999997,37.986511
297.5885,43.841221000000004
294.78432999999995,49.4921
295.85056000000003,39.947193
291.21164,41.9856
289.3483,46.05468
295.27487,40.19508
298.38007000000005,46.8894
290.77032,45.498051000000004
292.91702000000004,40.09243
291.25562,48.846924
297.48297,48.022498999999996
285.70697,47.869968
295.08194,50.344601000000004
298.82587,46.956669
292.20465,40.48563
291.43143,38.654388
286.12555,47.947609
294.08307,50.502769
281.64581,41.951091999999996
292.17496,44.783989
299.49188,40.472481
292.78592000000003,46.808411
290.74271,43.604431
292.89218,38.270512
285.90179,39.654410999999996
288.50702,46.406712
290.99005,49.233131
296.82027999999997,42.514198
296.28137000000004,39.874969
297.21347000000003,47.775428999999995
295.51495,51.203739
290.90042,48.746140000000004
298.79605,46.722858
287.34897,47.060982
293.71948,50.18203
286.94531,43.822769
283.7706,42.027241
283.21161,41.038059000000004
291.03217,38.703911
291.35443,40.588879
297.90527000000003,47.33683
288.61057,40.92474
295.7168,39.777142
288.97589,43.099178
285.80185,45.216831
299.46869,40.82999
298.98892,47.761429
287.70197,51.229729
287.70197,51.229729
294.81012000000004,44.25597
284.57806,41.890259
294.06641,42.486839
290.34805,47.965191
286.33545,46.917831
281.28546,43.51548
299.05002,41.537449
299.06453999999997,40.515578999999995
293.68362,38.994869
292.18237,39.560210999999995
287.77301,43.733909999999995
295.37604,46.047588
293.76151,38.99921
284.61008,42.687431
292.44135,49.316414
295.73697000000004,39.740452000000005
300.01501,40.52702
288.52698,42.178909000000004
297.63947,47.445869
284.31692999999996,47.887112
291.79465,44.193531
295.98404,40.043621
292.17099,41.621288
297.59494,40.594139
293.15085,41.729252
297.5798,40.603001
295.07965,39.962528000000006
296.9136,40.258263
294.76862,46.37421
298.52206,48.032921
292.92532,38.480990999999996
283.0733,41.53867
295.8093,40.008511
298.79532,46.670448
285.47659,41.632717
291.99976000000004,49.301811
296.9025,47.628281
298.19162,48.396259
285.41266,40.42577
293.45609,41.045849
293.34521,44.700641999999995
289.00632,39.093342
283.98633,41.65041
293.38049,41.151901
288.88333,39.74456
288.88333,39.74456
301.14603,44.869659000000006
294.15952000000004,45.375919
286.63552999999996,39.488621
292.0105,41.467098
291.17059,38.765209000000006
283.07403999999997,41.540878
298.8002,46.665539
291.0188,38.569859
296.7345,39.186111
296.22292999999996,47.92392
293.26328,45.349419
299.97156,45.811932
289.43896,49.73122
289.43896,49.73122
285.36992999999995,40.907429
285.31381,48.72525
297.4809,46.589141999999995
287.34946,38.286041
289.91852,42.001431
301.4693,44.159649
296.10791,39.319908
295.16721,38.637081
285.43805,47.90345
291.54391,42.638988
292.71317,38.369659000000006
295.36602999999997,46.377232
295.88522,42.62188
300.79001,44.6534
294.14371,38.877392
290.20575,37.769138
293.2088,46.173061
300.15648999999996,46.20332
297.9382,46.881401000000004
283.55252,48.222939000000004
297.58313,41.952431
295.40979,42.150828999999995
295.40979,42.150828999999995
292.53055,42.214649
286.23264,38.202888
297.05066,40.717419
293.72717,42.806759
295.06284,41.124611
297.4292,40.561909
297.4292,40.561909
297.4292,40.561909
289.71201,50.128208
294.03622,40.659191
285.51687999999996,41.534321000000006
293.21356000000003,46.175129
295.91083,50.40976
294.37127999999996,44.924759
295.61261,39.195709
298.06189,40.957291
294.08777000000003,42.489666
295.83835,41.427319
292.2677,47.394798
284.81525,47.392632
292.68427,38.126282
292.28778,38.27425
281.18023999999997,46.929901
283.1319,43.955971000000005
298.09542999999996,44.737061
295.27301,41.168282
291.46148999999997,38.001808000000004
292.96008,38.431430999999996
291.41832999999997,42.579819
292.52029,48.123531
292.17368,44.662861
290.34442,48.147308
298.07739,47.346581
282.00088999999997,44.960770000000004
289.69705,39.371639
294.48639,46.676151000000004
286.28845,43.614342
298.9068,41.835629
291.35696,42.493641
299.13101,41.589901
295.21167,42.786289000000004
295.21167,42.786289000000004
295.75412,42.537479
295.03052,40.958149
283.91565,47.784569
298.39575,42.459751000000004
298.09542999999996,44.737061
300.01813,46.026272
295.20386,42.43045
298.1897,41.679192
287.63705,42.530819
293.14578,42.624161
291.50708,42.429878
292.00203999999997,41.786961
286.73605,41.590278999999995
293.23318,46.600151000000004
297.65094,47.39629
293.21356000000003,46.175129
297.77277000000004,48.09811
288.28283999999996,39.992222
293.27213,41.95142
287.88482999999997,41.879349
295.68814,42.970581
285.33444,46.309878999999995
290.91254,43.92989
287.40515,49.456291
286.66296,47.4137
293.72311,38.96983
291.06937,38.914909
292.42444,48.159591999999996
296.88562,41.19978
285.84387000000004,46.015910999999996
293.44366,46.471512
290.1499,41.4646
292.33035,37.997059
293.30023,41.523338
297.37912,46.367069
290.20361,37.774342
299.66415,43.762989000000005
295.25287000000003,42.900028000000006
281.7179,44.873989
291.01138,41.906979
284.51367,45.1203
295.23196,38.925919
297.46631,47.023232
297.46631,47.023232
290.85931,38.636593
291.44626,38.639778
298.06768999999997,49.412601
290.59039,45.439709
284.29694,49.15868
290.23602,43.47065
286.54041,38.3326
289.297,41.285488
293.2244,40.931931
297.70197,46.823318
297.70197,46.823318
296.672,50.150108
288.56152000000003,46.536049
293.25281,46.051628
284.2572,45.118668
297.78775,47.098331
294.14001,39.08987
290.55255,40.688759000000005
287.98795,38.89175
295.5061,44.110538
298.13141,41.950989
289.8569,46.789928
287.98958999999996,38.890381
298.05832000000004,40.943069
296.37036,41.390469
293.57437000000004,48.007439
290.44928,41.535789
295.49811,38.644501
295.49811,38.644501
295.49811,38.644501
290.35443,41.76918
293.03067000000004,42.635220000000004
298.11887,40.37505
294.25037000000003,39.943939
287.60559,49.523258
283.79782,46.931
293.46356000000003,42.88406
283.89862,42.299991999999996
294.92371,47.249989
294.11649,40.681061
292.37616,37.657459
289.25281,42.562611
295.61037999999996,43.260422
287.15167,42.110378000000004
299.33994,40.925362
295.81686,44.00568
298.35327,47.66888
284.85162,45.86351
297.47839,46.81575
299.37268,41.236671
291.285,40.730049
294.19629,38.83712
286.64642000000003,49.937778
283.79782,46.931
297.16977,50.147369
298.68607000000003,41.521069
295.63855,46.132549
298.0759,45.189029999999995
298.0834,40.34621
286.55807000000004,38.405369
299.04727,41.538078000000006
295.19501,40.670840999999996
294.43863,48.985240999999995
290.51162999999997,44.556019
295.46201,39.084389
296.33862,48.75758
292.13239,37.388481
293.07062,48.387741
294.35663,45.195011
283.23581,41.34304
281.97125,43.672771000000004
286.64642000000003,49.937778
288.65695,41.399529
281.29581,44.465401
295.69357,42.609509
296.0069,50.281811
293.25259,46.04903
297.49515,41.4147
298.37177,41.291759000000006
294.91699,45.680679
292.72137000000004,41.904919
287.73755,38.114559
292.26044,40.703678000000004
283.69891,40.76804
297.19037000000003,46.826481
286.84851000000003,39.304939000000005
295.21747,39.910042
292.02689,49.20718
285.60254,50.112041
294.90594,43.381889
300.78394,44.192558
300.78394,44.192558
297.75192000000004,43.447578
286.51018999999997,38.618309
293.62976000000003,45.74065
285.1478,41.388908
288.59711,41.036429999999996
291.285,40.730049
293.21729,39.207809000000005
289.33551,41.683448999999996
296.65256,46.618809000000006
289.09845,45.02309
293.7674,42.829208
287.32268999999997,38.279709000000004
298.95914,48.25782
284.35217,40.71471
290.42529,46.889938
288.45081,40.432449
283.31787,48.404598
293.66934,46.297459
294.38858,43.690540000000006
296.45337,49.786549
292.22977000000003,40.808949
292.22977000000003,40.808949
299.06942999999995,40.515659
291.85522000000003,38.393131
293.83688,40.41045
289.66489,50.020039000000004
284.49627999999996,41.32589
288.54913,38.565231
290.73328,38.00721
286.13077000000004,38.779629
297.61118,40.650799
298.82062,43.909859000000004
296.86246,46.54549
292.66357,46.114940999999995
290.48871,40.725182000000004
290.80343999999997,45.169785
293.23382999999995,46.598251
296.05759,42.110931
295.24097,40.1576
295.39136,40.216770000000004
298.55057,41.040771
285.60254,50.112041
290.81392999999997,39.819061
289.66489,50.020039000000004
294.85263,49.057468
290.63657,48.996078000000004
292.18057000000005,41.315540000000006
294.10391,45.001419
294.69406000000004,45.86684
297.03963999999996,49.469139
294.01529,42.824371
289.91971,40.16853
289.72791,41.612289000000004
297.71487,41.104279
298.0231,43.363521999999996
288.97165,44.624531
294.32257000000004,50.741692
293.57211,40.3578
290.96094,40.896198
289.8288,45.102759999999996
295.55374,46.029109999999996
289.26416,47.005989
289.02493,42.935928000000004
296.11542000000003,51.007111
299.63027999999997,41.03569
298.91333,47.657871
297.34164,46.543362
295.94827000000004,44.75312
296.93976000000004,42.691921
286.216,37.42524
298.88452,41.300442
284.5321,43.989959999999996
299.556,40.456551
291.06203999999997,38.863312
287.9726,44.333611
300.31619,45.49538
289.28772000000004,41.799938
300.31619,45.49538
298.00088999999997,41.196991
295.55374,46.029109999999996
288.4212,43.179794
288.4212,43.179794
299.8363,40.88673
289.27451,44.470321999999996
295.82376,44.79591
289.53009,47.626221
295.30023,40.18335
293.04837000000003,39.725349
292.13049,41.165749
288.3725,47.933559
286.72336,38.595661
281.29855,42.685749
297.37747,46.661652000000004
293.13409,45.626869
293.1651,41.746231
291.00095,42.622231
297.81793,46.76421
293.97393999999997,45.3507
296.19614,45.634331
293.64758,41.730678999999995
296.19614,45.634331
296.19614,45.634331
295.6088,38.735741
297.72504,40.64431
288.97165,44.624531
297.72504,40.64431
296.35461000000004,41.33556
296.35461000000004,41.33556
299.21945,40.212311
292.53125,46.728699
292.46249,37.442619
295.68607000000003,42.970619
294.3616,50.30526
291.88907,39.361771000000005
279.85607999999996,43.6679
295.57608,42.023361
286.00461,38.28471
285.71191,49.706661
294.16882000000004,46.714611
296.38268999999997,43.386589
285.22256,45.70874
295.23028999999997,42.516079
284.77811,44.916779
282.34612999999996,42.608909999999995
286.28629,43.615978000000005
296.33083999999997,40.896259
289.73917,41.965271
288.00982999999997,42.14996
298.49457,40.731586
298.93143,40.404911
285.11969,38.866421
293.29364,42.19635
298.14502000000005,40.69809
289.17267000000004,50.630558
296.71689,41.504978
291.92963,39.067108000000005
296.4747,48.85371
292.67807,46.726711
300.78256,44.65501
292.05801,37.592048999999996
289.25427,39.409729
293.09362999999996,37.514511
297.25504,40.54837
295.05191,40.012619
295.06152000000003,49.046558000000005
290.25198,37.763203000000004
292.07088999999996,50.546799
294.47,46.589581
290.64828,41.23407
291.13748,45.11092
286.77145,39.983821999999996
290.09695,41.97068
289.78052,49.89653
294.32037,45.501282
294.35196,38.604702
290.15457000000004,50.259689
297.41443,46.060821999999995
283.78958,47.806430999999996
298.45837,40.39193
280.8858,47.565632
294.47156,46.58923
292.02893,49.387688
292.16528,37.794048
294.96225,46.225609000000006
299.68124,40.967921999999994
294.47,46.589581
287.16848999999996,39.379581
285.00772,49.503979
297.26232999999996,43.30434
300.72165,45.306702
294.15271,38.23304
296.67532,40.650009000000004
294.22784,44.134739
295.73285,40.26078
295.73285,40.26078
298.82263,46.939129
292.95416,41.934799
299.52237,40.611252
288.90912000000003,44.591831
292.69342,46.793892
296.44431000000003,42.28735
290.96396,38.469501
292.67807,46.726711
289.7916,39.285328
294.58797999999996,40.167068
293.28156,45.309669
292.62747,37.860141999999996
299.526,46.899260999999996
299.24219,41.62323
290.26721000000003,44.711441
284.79047,45.230106
294.12576,46.797779
296.69698999999997,47.407627000000005
296.14957000000004,47.937832
299.07919,40.828976000000004
295.56023999999996,43.203178
286.93588,38.924469
292.69028,37.83498
294.15271,38.23304
299.58337,47.448078
293.8183,41.211459999999995
298.78415,47.655547999999996
287.40295,46.573978000000004
292.02042,39.161559999999994
291.85205,42.343361
292.62747,37.860141999999996
290.53476,44.774345000000004
290.97393999999997,48.178162
287.15314,45.983829
291.4946,44.523499
291.4946,44.523499
291.85332999999997,42.30669
297.27789,43.56955
283.95078,44.669022
297.55621,43.854988
280.99176,42.610538
293.40939,43.225201
287.3717,46.564838
296.39835,43.803532000000004
298.71072000000004,47.037449
296.67294,40.650982
292.72238,42.242031
294.61252,47.343262
292.95416,41.934799
297.66675,40.65416
285.89816,39.672218
289.8707,41.040729999999996
291.96069,42.433009999999996
295.52621,46.457142
293.44687000000005,37.72121
294.30388999999997,40.192558
285.9718,42.545712
286.4527,42.657879
296.66791,49.461861
290.99725,38.282616
290.91916000000003,50.696388
300.00583,44.718781
294.35965,46.125389
298.94003,40.419441
281.43701,42.727314
296.61591,50.021709
294.15271,38.23304
288.16251,48.16515
288.16251,48.16515
288.16251,48.16515
294.75632,49.792091
284.39655,45.13604
294.16989,46.425289
293.08648999999997,39.801788
293.08648999999997,39.801788
298.65833,41.138882
295.80582000000004,43.304451
299.08057,44.29501
284.31453999999997,42.589321000000005
291.08333999999996,40.566639
297.54337000000004,41.947979
290.93671,40.12492
298.77109,47.785412
299.64487,40.690601
298.84415,43.725361
293.96725,42.833279
289.84323,52.070159999999994
290.51895,45.235371
300.19409,45.145740999999994
296.99054,46.598999
297.13989,49.381617999999996
293.24536,38.272182
290.1377,39.765202
290.22916000000004,37.76141
295.08237,47.08625
296.08975,48.955372
296.4682,43.80146
287.62381,40.605469
291.63467,44.647597999999995
293.61035,39.415089
299.89651000000003,46.051971
289.71304,47.343498
285.99532999999997,42.534199
297.10815,42.752918
295.83008,45.789821999999994
295.86945,39.158809999999995
298.00113,40.047878000000004
294.504,41.968159
292.922,38.670291999999996
287.13596,37.838306
287.59009,51.06057
299.85965,40.56395
288.92922999999996,42.529202000000005
293.07538,40.122139000000004
289.78052,49.89653
295.66287,44.525841
291.76633,37.097190999999995
290.32596,37.761520000000004
287.75237999999996,38.929794
299.02432000000005,41.823719
292.69629,37.707237
299.54694,40.861271
290.17883,37.848949
290.43008,51.271549
296.63696,40.366982
290.96289,42.570709
291.38675,42.260509000000006
295.08725,49.169899
294.67377,46.122673
296.96957000000003,50.067093
291.04214,51.026321
282.1741,46.456759999999996
288.00998,46.306061
300.439,44.663319
291.18866,38.751259000000005
285.14658,39.370789
300.4682,44.981426
293.66803,42.223511
289.86264,49.637299
290.27328,47.986469
284.978,41.420158
298.97217,44.132381
299.02353,41.821979999999996
298.72821,42.372631
297.18048,43.477112
299.15502999999995,40.288132
299.24062999999995,41.621681
285.8418,40.925449
299.89651000000003,46.051971
291.0571,42.583359
295.61593999999997,39.196709000000006
291.98416000000003,38.088371
288.43912,43.505249
291.18866,38.751259000000005
300.40677,44.414188
293.34497000000005,39.257809
291.65952000000004,50.583881
293.34497000000005,39.257809
286.66296,47.4137
284.67484,47.340809
291.88657,44.224564
289.69757000000004,38.408852
288.76027999999997,50.176834
291.63495,41.76569
291.52313,37.887642
294.29193,46.161968
287.94504,42.413551
299.84598,40.84531
290.19952,37.776989
300.45883,43.936023999999996
292.4393,45.952358000000004
298.28323,45.130939
291.15805,42.576279
295.78812,42.846354999999996
288.47485,40.65136
289.34862999999996,50.482861
285.08014,39.183899
292.52734,40.745201
298.57937999999996,40.365108
296.05405,45.827049
299.55338,45.522048999999996
293.5192,41.671791
287.17935,38.433701
298.95847000000003,40.863552
293.65988,40.361942
290.22836,40.355389
298.91165,47.658297999999995
296.06433,45.428619
289.19957999999997,49.305721000000005
295.33884,40.037289
301.11429,44.825802
290.58288999999996,48.960411
297.87793,40.10471
294.31942999999995,46.619597999999996
290.96622,51.504719
294.51126,38.790501
290.47421,38.427368
290.47713999999996,38.42691
295.36914,40.787121
282.19843,46.52029
294.77063,39.751202
291.55862,44.48819
287.47763,46.141178000000004
298.7836,43.854832
288.32785,38.627621000000005
288.32785,38.627621000000005
290.93845,37.701172
290.34445,38.377071
295.74377000000004,50.830921000000004
295.74377000000004,50.830921000000004
293.49066,48.095371
295.15491000000003,43.444321
291.88754,44.345619
297.69973999999996,40.641467999999996
296.35413,48.863621
298.57819,40.67548
299.81671,45.332821
291.24664,42.562382
294.10733,46.209469
295.20694,45.09819
294.30585,40.193779
292.35748,49.514511
298.30786,41.965389
290.44067,38.523559999999996
293.68225,45.511398
293.88541000000004,39.51981
298.33797999999996,41.075291
294.59052,41.946509999999996
295.43973,42.209061
294.61365,45.984619
285.68703999999997,38.26115
298.13248,41.334270000000004
286.86548,41.989079
288.64627,50.788979
293.17212,42.483238
295.20288,38.51955
298.12396,42.403172
296.59148999999996,50.490028
292.16907000000003,41.619759
294.77493,43.592918
294.07937999999996,39.729641
298.94366,40.405190000000005
298.49451,40.733608000000004
288.86737,39.264961
281.7446,44.16964
297.20352,41.228909
293.76782000000003,46.237590999999995
297.75845,41.513641
288.44485,41.172604
298.67557,44.175732
300.33557,44.986271
295.19583,42.418911
300.87231,44.144318
287.80722000000003,43.188782
300.41292999999996,46.380669
300.41292999999996,46.380669
298.25992,48.218964
299.17062000000004,40.871059
295.74759,42.40163
292.80579,44.23605
283.0437,47.804629999999996
291.90335,38.925861
294.95724,45.405151000000004
283.7504,41.086009999999995
292.40063,38.134578999999995
286.15311,39.714901
295.25116,45.842971999999996
296.05884,39.613579
293.84235,49.66206
301.0473,45.087631
286.43134,42.098339
299.51083,40.474548
298.88235,41.66333
296.06036,39.615210999999995
295.93347,40.300571000000005
291.8819,37.18911
290.73944,38.414139
296.43032999999997,39.443489
293.15765,40.262710999999996
294.48807,46.334099
288.64627,50.788979
292.58875,47.393799
292.7337,37.559311
292.13732999999996,38.602348
286.69732999999997,42.451159999999994
298.22964,41.459839
297.94922,40.530708000000004
293.0748,38.16972
293.05801,45.248821
286.50876,41.922740999999995
299.78207000000003,44.19981
292.61954,48.081478000000004
293.77213,44.63847
290.55951,49.943008
297.64441,43.632172
291.05017000000004,51.321751
289.76361,51.962601
297.42035,39.775108
288.02426,43.545840999999996
298.99731,43.398861
299.01227,40.660034
290.01151,48.244202
298.5304,40.39846
300.33237,44.986140999999996
300.33237,44.986140999999996
299.37807999999995,40.757359
298.80362,44.4174
288.97165,44.624531
290.33813,44.60387
292.17706,44.786598
300.39197,44.780041
294.39557,50.719589
297.33582,46.15099
291.96689,47.698456
299.26431,47.491791
294.74447999999995,41.749962
284.91049,48.431641
290.29456,45.564609999999995
294.3541,46.840851
297.61902000000003,40.568062
286.61371,38.891971999999996
297.64737,40.536460999999996
297.64737,40.536460999999996
291.01971000000003,40.177589000000005
293.20209,40.170921
293.1416,40.262299
291.12006,40.333988
294.11307,40.362968
287.2106,44.849129
296.75296000000003,45.0411
294.35666000000003,45.192959
299.14664,43.459831
297.91864,45.347061
299.87237999999996,45.499592
295.841,47.681889
295.03902999999997,43.95454
293.69742,39.036388
298.84979,44.615009
294.90765,40.278831
294.53213999999997,43.75441
296.28696,44.022671
297.65143,40.352551
298.52603,40.612091
295.11502,45.96648
279.85272000000003,43.664459
296.0878,41.316841
290.73367,40.43116
290.2442,40.559269
290.33612,40.653061
289.81805,40.723919
290.51105,40.708569
299.97182999999995,45.809738
293.38184,46.098701
292.65988,46.159538
295.79787999999996,43.570389
284.9671,46.27626
300.41727000000003,46.335991
291.88126,44.555729
292.77484,47.451099
290.82732999999996,47.446861
293.97278,50.645142
298.74857000000003,46.68047
296.40686,51.35815
298.92638999999997,44.00219
296.11182,49.561951
282.19308,43.733219
291.58517,45.715790000000005
285.87671,39.685951
294.04828,38.364109
291.21811,40.839329
298.88397000000003,41.662079
299.10247999999996,41.887459
287.39417000000003,43.080681
293.33807,42.016312
294.01492,42.139191
289.86963,46.72971
299.77972,46.890469
294.91611,46.944977
297.58942,43.516178000000004
297.79224,46.935829
298.77295,46.921246000000004
297.78775,47.098331
292.77898999999996,47.552215999999994
298.50989,48.240139
286.2872,44.49371
292.71547999999996,41.943562
297.29269,48.11438
295.06677,43.98209
290.98767000000004,47.976639
297.21193999999997,47.027802
285.69199,45.689388
290.47125,38.528560999999996
295.16199,46.76273
281.24307000000005,42.254929
296.99405,41.129471
298.31445,42.247440000000005
298.77509,42.393229999999996
298.8222,42.394642
298.49807999999996,42.466412
297.12172999999996,42.673321
296.34103,47.17086
299.2529,47.278999
298.73807,47.381741
298.77988,47.66095
296.92874,47.88295
297.61397999999997,47.811401000000004
292.71729,41.901218
292.74707,42.379929
291.77136,42.671248999999996
294.99725,43.435921
296.22213999999997,39.268959
297.07379,41.22448
298.57697,40.490395
298.55258,47.247318
291.67123,42.812359
294.38538,43.82547
297.1322,46.256489
293.09589,47.996578
292.76535,47.512271999999996
296.74991,42.952358000000004
298.14603,43.075199
296.80951,43.450851
290.73578,44.090488
294.24811,46.374008
295.25388,46.761359999999996
290.60745,48.357182
288.59802,43.681469
286.46616,48.495917999999996
290.15634,48.818989
284.86145,49.026989
292.8053,49.040459000000006
287.66364,49.141498999999996
288.25057999999996,46.679611
292.87417999999997,48.936569
295.73535,42.576248
295.51825,39.593391
298.5798,40.072182
295.26447,44.09856
297.59946,40.55901
295.62658999999996,49.130428
296.55163999999996,40.71278
283.0527,41.859711
294.80182,43.13324
297.66129,47.623940000000005
299.06692999999996,47.895191
297.46457000000004,48.088001
297.90045,48.0947
297.66211,48.115898
288.63482999999997,50.912231
290.28619,51.834026
295.32501,40.187576
295.00293,44.09203
295.77194,38.820042
284.37183,40.712971
291.40079,47.924628999999996
297.14883,46.296951
296.38882,41.040569
285.22531000000004,49.424178999999995
291.82501,42.866508
289.80422999999996,38.370708
286.10696,38.107628000000005
298.0513,43.164909
281.57571,43.068111
289.76114,38.353519
298.21094,48.559158000000004
285.30206,49.263451
285.53549,49.298439
292.13745,38.599419
291.09161,42.058479
300.77477999999996,44.487751
296.80523999999997,50.611061
287.18005,38.414131
296.67761,40.653690000000005
296.8017,43.654259
294.06879,44.574771999999996
291.5705,42.73772
293.31952,50.364262
292.55612,47.329079
293.17096000000004,40.99559
292.05014,38.261002000000005
291.22317999999996,37.781551
298.89954,43.395641
291.60449,41.309360999999996
290.38721,37.47818
297.72037,40.6502
289.88666,43.233878999999995
300.31107000000003,45.02494
292.96844,37.488689
292.91891,38.206692
294.59682999999995,38.37014
287.18961,38.43166
291.54935,37.40358
290.17502,52.220341
296.64755,41.177021
283.75385,47.796951
286.40198,39.338799
290.233,52.336009999999995
284.36203,41.577549
289.85889,45.503840999999994
296.96381,50.74538
296.7019,42.508652000000005
299.04044,46.670367999999996
285.33154,41.063911
290.35152999999997,37.948570000000004
283.99509,39.917
280.80157,44.033989
293.67114,43.217609
292.30069,38.402142
293.83288999999996,38.736340000000006
286.95236,38.918331
291.04391,39.023685
294.57605,39.03928
287.83227999999997,39.225552
297.02771,46.874519
293.33835,41.59024
292.73456,41.90477
287.13027999999997,48.665371
287.53503,49.801659
295.83484,41.426971
292.13732999999996,48.917190999999995
294.34845,46.390755
296.9028,41.198189
297.57712000000004,40.02771
293.35861,42.80666
297.72531000000004,40.640789
295.74899,44.374759999999995
287.92312999999996,40.517269
295.164,39.201408
283.3457,45.27446
294.96756,43.277409000000006
289.68658,39.297199
295.88867,39.911301
288.4743,40.085678
297.19012000000004,40.027969
294.83679,40.265598
292.60025,37.832069
296.4201,42.936989000000004
290.12604,41.59943
297.63518999999997,41.641869
292.6597,42.272831
297.57712000000004,40.02771
291.76056,42.92392
295.29874,38.930496000000005
294.0282,46.201771
294.31287000000003,40.319721
295.50217000000004,40.409943
295.05322,50.34774
286.54303,44.509621
290.74661000000003,39.91103
286.94971,45.353828
283.92191,43.37075
298.29898,40.470329
299.18491,40.484371
298.46799,40.516678000000006
290.51465,40.693001
292.55685,40.638191
284.6947,46.372589000000005
282.21646,43.93359
296.42896,39.133759000000005
290.88684,47.326679
295.54919,47.72657
291.64459,42.722351
296.80343999999997,46.74115
288.90982,44.60836
282.54819,41.334431
290.87228,43.333
298.69202,39.984039
284.21942,44.268539000000004
283.34448,41.20174
297.13824,44.378078
293.35101000000003,40.059711
295.40432999999996,42.981421999999995
297.39066,47.223869
291.52365,38.405190000000005
288.24796000000003,42.107459999999996
299.38208,40.758140999999995
298.0607,40.960732
295.15802,41.047871
284.87453999999997,41.203651
299.62198,41.212509000000004
291.58408,42.622181
295.54712,39.861759
299.34885,40.621319
287.80338,40.890228
298.35513,40.049938
292.52948,38.282848
295.97556000000003,44.713451
289.27657999999997,41.259754
289.27657999999997,41.259754
292.69489,41.336418
283.75253,40.842369
288.63629,42.138191
295.87231,42.881149
287.99161000000004,42.933769
289.11868,43.077389000000004
288.6496,46.597752
294.98787999999996,47.21986
300.46063,45.01384
296.08609,51.127041
286.40833,37.426762
